timestamp,sensor,value_raw,value_type,value_numeric,value_state,activity,activity_phase,source_file
2008-04-04T12:43:33.928993,M16,ON,state,,ON,t4,,p20.t4.csv
2008-04-04T12:43:34.471869,M15,ON,state,,ON,t4,,p20.t4.csv
2008-04-04T12:43:35.238722,M14,ON,state,,ON,t4,,p20.t4.csv
2008-04-04T12:43:36.948178,M15,OFF,state,,OFF,t4,,p20.t4.csv
2008-04-04T12:43:38.123839,M16,OFF,state,,OFF,t4,,p20.t4.csv
2008-04-04T12:43:38.733685,M17,OFF,state,,OFF,t4,,p20.t4.csv
2008-04-04T12:43:43.515029,M14,OFF,state,,OFF,t4,,p20.t4.csv
2008-04-04T12:43:44.735728,M14,ON,state,,ON,t4,,p20.t4.csv
2008-04-04T12:43:46.380251,M14,OFF,state,,OFF,t4,,p20.t4.csv
2008-04-04T12:44:16.155590,M14,ON,state,,ON,t4,,p20.t4.csv
2008-04-04T12:44:17.909047,M14,OFF,state,,OFF,t4,,p20.t4.csv
2008-04-04T12:45:42.828031,M14,ON,state,,ON,t5,,p20.t5.csv
2008-04-04T12:45:44.196113,M13,ON,state,,ON,t5,,p20.t5.csv
2008-04-04T12:45:45.881252,M13,OFF,state,,OFF,t5,,p20.t5.csv
2008-04-04T12:45:46.112267,M14,OFF,state,,OFF,t5,,p20.t5.csv
2008-04-04T12:45:47.153359,M14,ON,state,,ON,t5,,p20.t5.csv
2008-04-04T12:45:52.528768,M14,OFF,state,,OFF,t5,,p20.t5.csv
2008-04-04T12:45:53.136674,M14,ON,state,,ON,t5,,p20.t5.csv
2008-04-04T12:45:55.883893,M13,ON,state,,ON,t5,,p20.t5.csv
2008-04-04T12:45:56.689821,M15,ON,state,,ON,t5,,p20.t5.csv
2008-04-04T12:45:57.417900,M16,ON,state,,ON,t5,,p20.t5.csv
2008-04-04T12:45:57.899713,M13,OFF,state,,OFF,t5,,p20.t5.csv
2008-04-04T12:45:58.457670,M17,ON,state,,ON,t5,,p20.t5.csv
2008-04-04T12:45:59.922434,M15,OFF,state,,OFF,t5,,p20.t5.csv
2008-04-04T12:46:00.634860,M14,OFF,state,,OFF,t5,,p20.t5.csv
2008-04-04T12:46:00.660293,M16,OFF,state,,OFF,t5,,p20.t5.csv
2008-04-04T12:46:05.139016,M18,ON,state,,ON,t5,,p20.t5.csv
2008-04-04T12:46:07.944077,M17,OFF,state,,OFF,t5,,p20.t5.csv
2008-04-04T12:46:08.549183,M18,OFF,state,,OFF,t5,,p20.t5.csv
2008-04-04T12:46:11.693230,M18,ON,state,,ON,t5,,p20.t5.csv
2008-04-04T12:46:13.671238,M17,ON,state,,ON,t5,,p20.t5.csv
2008-04-04T12:46:14.752993,M17,OFF,state,,OFF,t5,,p20.t5.csv
2008-04-04T12:46:16.790417,M18,OFF,state,,OFF,t5,,p20.t5.csv
2008-04-04T12:46:17.398305,M18,ON,state,,ON,t5,,p20.t5.csv
2008-04-04T12:46:18.482951,M18,OFF,state,,OFF,t5,,p20.t5.csv
2008-04-04T12:46:18.721851,M18,ON,state,,ON,t5,,p20.t5.csv
2008-04-04T12:46:21.172120,M18,OFF,state,,OFF,t5,,p20.t5.csv
2008-04-04T12:46:21.599088,M18,ON,state,,ON,t5,,p20.t5.csv
2008-04-04T12:46:25.207000,M18,OFF,state,,OFF,t5,,p20.t5.csv
2008-04-04T12:46:28.228129,M18,ON,state,,ON,t5,,p20.t5.csv
2008-04-04T12:46:29.259846,M18,OFF,state,,OFF,t5,,p20.t5.csv
2008-04-04T12:46:31.539200,M18,ON,state,,ON,t5,,p20.t5.csv
2008-04-04T12:46:33.938505,M18,OFF,state,,OFF,t5,,p20.t5.csv
2008-04-04T12:46:34.746288,M18,ON,state,,ON,t5,,p20.t5.csv
2008-04-04T12:46:35.777040,M18,OFF,state,,OFF,t5,,p20.t5.csv
2008-04-04T12:46:40.880828,M18,ON,state,,ON,t5,,p20.t5.csv
2008-04-04T12:46:44.704791,M17,ON,state,,ON,t5,,p20.t5.csv
2008-04-04T12:46:49.422507,D01,OPEN,state,,OPEN,t5,,p20.t5.csv
2008-04-04T12:46:49.705880,M18,OFF,state,,OFF,t5,,p20.t5.csv
2008-04-04T12:46:51.639354,I03,PRESENT,state,,PRESENT,t5,,p20.t5.csv
2008-04-04T12:46:57.535842,M18,ON,state,,ON,t5,,p20.t5.csv
2008-04-04T12:47:00.677045,M17,OFF,state,,OFF,t5,,p20.t5.csv
2008-04-04T12:47:02.136660,M17,ON,state,,ON,t5,,p20.t5.csv
2008-04-04T12:47:07.460835,M18,OFF,state,,OFF,t5,,p20.t5.csv
2008-04-04T12:47:08.237780,I01,PRESENT,state,,PRESENT,t5,,p20.t5.csv
2008-04-04T12:47:10.139151,D01,CLOSE,state,,CLOSE,t5,,p20.t5.csv
2008-04-04T13:36:37.583375,M01,ON,state,,ON,t1,,p21.t1.csv
2008-04-04T13:36:37.649200,M23,ON,state,,ON,t1,,p21.t1.csv
2008-04-04T13:36:38.726109,M07,ON,state,,ON,t1,,p21.t1.csv
2008-04-04T13:36:38.887140,M08,ON,state,,ON,t1,,p21.t1.csv
2008-04-04T13:36:39.710889,M09,ON,state,,ON,t1,,p21.t1.csv
2008-04-04T13:36:40.439748,M14,ON,state,,ON,t1,,p21.t1.csv
2008-04-04T13:36:40.718667,M23,OFF,state,,OFF,t1,,p21.t1.csv
2008-04-04T13:36:41.518571,M01,OFF,state,,OFF,t1,,p21.t1.csv
2008-04-04T13:36:42.304890,M08,OFF,state,,OFF,t1,,p21.t1.csv
2008-04-04T13:36:42.669583,M07,OFF,state,,OFF,t1,,p21.t1.csv
2008-04-04T13:36:43.205556,M09,OFF,state,,OFF,t1,,p21.t1.csv
2008-04-04T13:36:43.782611,M13,ON,state,,ON,t1,,p21.t1.csv
2008-04-04T13:36:44.671702,M14,OFF,state,,OFF,t1,,p21.t1.csv
2008-04-04T13:36:46.370901,I08,ABSENT,state,,ABSENT,t1,,p21.t1.csv
2008-04-04T13:36:55.440542,M13,OFF,state,,OFF,t1,,p21.t1.csv
2008-04-04T13:36:57.476422,M13,ON,state,,ON,t1,,p21.t1.csv
2008-04-04T13:37:05.469771,M13,OFF,state,,OFF,t1,,p21.t1.csv
2008-04-04T13:37:11.562920,M13,ON,state,,ON,t1,,p21.t1.csv
2008-04-04T13:37:20.438307,M13,OFF,state,,OFF,t1,,p21.t1.csv
2008-04-04T13:37:20.588332,M13,ON,state,,ON,t1,,p21.t1.csv
2008-04-04T13:37:21.589989,M13,OFF,state,,OFF,t1,,p21.t1.csv
2008-04-04T13:37:21.979886,M13,ON,state,,ON,t1,,p21.t1.csv
2008-04-04T13:37:23.616440,M13,OFF,state,,OFF,t1,,p21.t1.csv
2008-04-04T13:37:28.847022,M13,ON,state,,ON,t1,,p21.t1.csv
2008-04-04T13:37:32.379087,M13,ON,state,,ON,t1,,p21.t1.csv
2008-04-04T13:37:32.751610,M13,OFF,state,,OFF,t1,,p21.t1.csv
2008-04-04T13:37:37.524879,M13,OFF,state,,OFF,t1,,p21.t1.csv
2008-04-04T13:37:38.317732,M13,ON,state,,ON,t1,,p21.t1.csv
2008-04-04T13:37:57.642416,M13,OFF,state,,OFF,t1,,p21.t1.csv
2008-04-04T13:37:57.803432,M13,ON,state,,ON,t1,,p21.t1.csv
2008-04-04T13:38:04.471894,M13,OFF,state,,OFF,t1,,p21.t1.csv
2008-04-04T13:38:06.468782,M13,ON,state,,ON,t1,,p21.t1.csv
2008-04-04T13:38:08.332337,M13,OFF,state,,OFF,t1,,p21.t1.csv
2008-04-04T13:38:09.524017,M13,ON,state,,ON,t1,,p21.t1.csv
2008-04-04T13:38:14.653257,M13,OFF,state,,OFF,t1,,p21.t1.csv
2008-04-04T13:38:15.470387,M13,ON,state,,ON,t1,,p21.t1.csv
2008-04-04T13:38:17.355525,M13,OFF,state,,OFF,t1,,p21.t1.csv
2008-04-04T13:38:19.129674,M13,ON,state,,ON,t1,,p21.t1.csv
2008-04-04T13:38:26.000000,asterisk,START,string,,,t1,,p21.t1.csv
2008-04-04T13:38:27.516808,M13,OFF,state,,OFF,t1,,p21.t1.csv
2008-04-04T13:38:47.456681,M13,ON,state,,ON,t1,,p21.t1.csv
2008-04-04T13:38:51.917398,M13,OFF,state,,OFF,t1,,p21.t1.csv
2008-04-04T13:39:10.709857,M13,ON,state,,ON,t1,,p21.t1.csv
2008-04-04T13:39:15.454273,M13,OFF,state,,OFF,t1,,p21.t1.csv
2008-04-04T13:39:39.490100,M13,ON,state,,ON,t1,,p21.t1.csv
2008-04-04T13:39:43.154054,M13,OFF,state,,OFF,t1,,p21.t1.csv
2008-04-04T13:40:04.479349,M13,ON,state,,ON,t1,,p21.t1.csv
2008-04-04T13:40:06.000000,asterisk,END,string,,,t1,,p21.t1.csv
2008-04-04T13:40:28.339168,M13,ON,state,,ON,t2,,p21.t2.csv
2008-04-04T13:40:34.796424,M14,ON,state,,ON,t2,,p21.t2.csv
2008-04-04T13:40:36.479445,M15,ON,state,,ON,t2,,p21.t2.csv
2008-04-04T13:40:37.863670,M16,ON,state,,ON,t2,,p21.t2.csv
2008-04-04T13:40:38.176066,M17,ON,state,,ON,t2,,p21.t2.csv
2008-04-04T13:40:38.459071,M13,OFF,state,,OFF,t2,,p21.t2.csv
2008-04-04T13:40:39.489744,M14,OFF,state,,OFF,t2,,p21.t2.csv
2008-04-04T13:40:39.734712,M16,OFF,state,,OFF,t2,,p21.t2.csv
2008-04-04T13:40:40.419462,M15,OFF,state,,OFF,t2,,p21.t2.csv
2008-04-04T13:40:45.210700,AD1-B,0.0591025,numeric,0.0591025,,t2,,p21.t2.csv
2008-04-04T13:40:45.497033,M17,OFF,state,,OFF,t2,,p21.t2.csv
2008-04-04T13:40:57.206380,AD1-B,0.276332,numeric,0.276332,,t2,,p21.t2.csv
2008-04-04T13:41:00.258840,AD1-B,0.100666,numeric,0.100666,,t2,,p21.t2.csv
2008-04-04T13:41:01.292494,M17,ON,state,,ON,t2,,p21.t2.csv
2008-04-04T13:41:03.150640,AD1-B,0.251996,numeric,0.251996,,t2,,p21.t2.csv
2008-04-04T13:41:03.547951,M17,OFF,state,,OFF,t2,,p21.t2.csv
2008-04-04T13:41:07.793629,M17,ON,state,,ON,t2,,p21.t2.csv
2008-04-04T13:41:21.954982,M17,ON,state,,ON,t3,,p21.t3.csv
2008-04-04T13:41:23.898389,M17,OFF,state,,OFF,t3,,p21.t3.csv
2008-04-04T13:41:42.559472,M17,ON,state,,ON,t3,,p21.t3.csv
2008-04-04T13:41:44.641275,D01,OPEN,state,,OPEN,t3,,p21.t3.csv
2008-04-04T13:41:47.880390,I02,ABSENT,state,,ABSENT,t3,,p21.t3.csv
2008-04-04T13:41:48.618232,I01,ABSENT,state,,ABSENT,t3,,p21.t3.csv
2008-04-04T13:41:49.795046,M17,OFF,state,,OFF,t3,,p21.t3.csv
2008-04-04T13:41:50.722513,I03,ABSENT,state,,ABSENT,t3,,p21.t3.csv
2008-04-04T13:41:52.250940,M17,ON,state,,ON,t3,,p21.t3.csv
2008-04-04T13:41:53.953502,M17,OFF,state,,OFF,t3,,p21.t3.csv
2008-04-04T13:41:54.690285,I05,ABSENT,state,,ABSENT,t3,,p21.t3.csv
2008-04-04T13:41:56.328830,M17,ON,state,,ON,t3,,p21.t3.csv
2008-04-04T13:41:57.563383,M17,OFF,state,,OFF,t3,,p21.t3.csv
2008-04-04T13:41:57.716426,I04,ABSENT,state,,ABSENT,t3,,p21.t3.csv
2008-04-04T13:42:00.536505,M17,ON,state,,ON,t3,,p21.t3.csv
2008-04-04T13:42:01.419239,D01,CLOSE,state,,CLOSE,t3,,p21.t3.csv
2008-04-04T13:42:02.800240,M17,OFF,state,,OFF,t3,,p21.t3.csv
2008-04-04T13:42:09.525904,M17,ON,state,,ON,t3,,p21.t3.csv
2008-04-04T13:42:12.612049,I07,ABSENT,state,,ABSENT,t3,,p21.t3.csv
2008-04-04T13:42:15.528174,M17,OFF,state,,OFF,t3,,p21.t3.csv
2008-04-04T13:42:21.542503,M17,ON,state,,ON,t3,,p21.t3.csv
2008-04-04T13:42:25.756575,M17,OFF,state,,OFF,t3,,p21.t3.csv
2008-04-04T13:42:27.136290,AD1-B,0.0439069,numeric,0.0439069,,t3,,p21.t3.csv
2008-04-04T13:42:30.114050,AD1-B,0.211644,numeric,0.211644,,t3,,p21.t3.csv
2008-04-04T13:42:31.222050,M17,ON,state,,ON,t3,,p21.t3.csv
2008-04-04T13:42:33.249900,AD1-B,0.134807,numeric,0.134807,,t3,,p21.t3.csv
2008-04-04T13:42:39.263430,AD1-B,0.0360552,numeric,0.0360552,,t3,,p21.t3.csv
2008-04-04T13:42:41.341744,M17,OFF,state,,OFF,t3,,p21.t3.csv
2008-04-04T13:42:42.245160,AD1-B,0.102619,numeric,0.102619,,t3,,p21.t3.csv
2008-04-04T13:42:48.532850,AD1-A,2.80879,numeric,2.80879,,t3,,p21.t3.csv
2008-04-04T13:42:51.393200,AD1-A,2.89536,numeric,2.89536,,t3,,p21.t3.csv
2008-04-04T13:42:54.234380,AD1-A,2.98005,numeric,2.98005,,t3,,p21.t3.csv
2008-04-04T13:42:57.125120,AD1-A,3.06692,numeric,3.06692,,t3,,p21.t3.csv
2008-04-04T13:42:57.495422,M17,ON,state,,ON,t3,,p21.t3.csv
2008-04-04T13:42:59.483749,M17,OFF,state,,OFF,t3,,p21.t3.csv
2008-04-04T13:43:03.106290,AD1-A,3.13708,numeric,3.13708,,t3,,p21.t3.csv
2008-04-04T13:43:10.959159,M17,ON,state,,ON,t3,,p21.t3.csv
2008-04-04T13:43:13.815120,M17,OFF,state,,OFF,t3,,p21.t3.csv
2008-04-04T13:43:15.229350,AD1-A,3.23091,numeric,3.23091,,t3,,p21.t3.csv
2008-04-04T13:43:16.294639,M17,ON,state,,ON,t3,,p21.t3.csv
2008-04-04T13:43:22.173061,M17,OFF,state,,OFF,t3,,p21.t3.csv
2008-04-04T13:43:24.447300,AD1-A,3.28833,numeric,3.28833,,t3,,p21.t3.csv
2008-04-04T13:43:26.610677,M17,ON,state,,ON,t3,,p21.t3.csv
2008-04-04T13:43:29.129024,M18,ON,state,,ON,t3,,p21.t3.csv
2008-04-04T13:43:33.538108,M18,OFF,state,,OFF,t3,,p21.t3.csv
2008-04-04T13:43:36.580236,M17,OFF,state,,OFF,t3,,p21.t3.csv
2008-04-04T13:43:36.618100,AD1-A,3.18755,numeric,3.18755,,t3,,p21.t3.csv
2008-04-04T13:44:09.138340,AD1-A,3.12544,numeric,3.12544,,t3,,p21.t3.csv
2008-04-04T13:44:12.128950,AD1-A,3.06598,numeric,3.06598,,t3,,p21.t3.csv
2008-04-04T13:44:27.184960,AD1-A,3.11599,numeric,3.11599,,t3,,p21.t3.csv
2008-04-04T13:44:58.646365,M17,ON,state,,ON,t3,,p21.t3.csv
2008-04-04T13:45:05.189956,M17,OFF,state,,OFF,t3,,p21.t3.csv
2008-04-04T13:45:18.298600,AD1-A,3.06419,numeric,3.06419,,t3,,p21.t3.csv
2008-04-04T13:45:23.953170,M17,ON,state,,ON,t3,,p21.t3.csv
2008-04-04T13:45:25.680643,M17,OFF,state,,OFF,t3,,p21.t3.csv
2008-04-04T13:45:30.232810,AD1-A,3.13309,numeric,3.13309,,t3,,p21.t3.csv
2008-04-04T13:45:36.127750,AD1-A,3.18708,numeric,3.18708,,t3,,p21.t3.csv
2008-04-04T13:45:39.138390,AD1-A,3.09247,numeric,3.09247,,t3,,p21.t3.csv
2008-04-04T13:45:42.547797,M17,ON,state,,ON,t3,,p21.t3.csv
2008-04-04T13:45:43.914414,M17,OFF,state,,OFF,t3,,p21.t3.csv
2008-04-04T13:45:45.111530,AD1-A,3.16153,numeric,3.16153,,t3,,p21.t3.csv
2008-04-04T13:45:52.405354,M17,ON,state,,ON,t3,,p21.t3.csv
2008-04-04T13:45:52.572403,D01,OPEN,state,,OPEN,t3,,p21.t3.csv
2008-04-04T13:45:53.515174,M17,OFF,state,,OFF,t3,,p21.t3.csv
2008-04-04T13:45:53.812098,M17,ON,state,,ON,t3,,p21.t3.csv
2008-04-04T13:45:55.644542,I03,PRESENT,state,,PRESENT,t3,,p21.t3.csv
2008-04-04T13:45:56.108397,M17,OFF,state,,OFF,t3,,p21.t3.csv
2008-04-04T13:45:56.780193,M17,ON,state,,ON,t3,,p21.t3.csv
2008-04-04T13:45:57.630951,D01,CLOSE,state,,CLOSE,t3,,p21.t3.csv
2008-04-04T13:45:57.883838,M17,OFF,state,,OFF,t3,,p21.t3.csv
2008-04-04T13:45:58.623062,M17,ON,state,,ON,t3,,p21.t3.csv
2008-04-04T13:46:00.450430,M17,OFF,state,,OFF,t3,,p21.t3.csv
2008-04-04T13:46:30.944000,AD1-A,3.0545,numeric,3.0545,,t3,,p21.t3.csv
2008-04-04T13:46:33.245220,AD1-A,3.10802,numeric,3.10802,,t3,,p21.t3.csv
2008-04-04T13:46:39.658527,M17,ON,state,,ON,t3,,p21.t3.csv
2008-04-04T13:46:42.994500,AD1-A,3.03645,numeric,3.03645,,t3,,p21.t3.csv
2008-04-04T13:46:43.134647,M17,OFF,state,,OFF,t3,,p21.t3.csv
2008-04-04T13:46:54.363100,AD1-A,2.95364,numeric,2.95364,,t3,,p21.t3.csv
2008-04-04T13:47:15.492340,M17,ON,state,,ON,t3,,p21.t3.csv
2008-04-04T13:47:18.240300,AD1-A,3.01051,numeric,3.01051,,t3,,p21.t3.csv
2008-04-04T13:47:19.470122,M17,OFF,state,,OFF,t3,,p21.t3.csv
2008-04-04T13:47:21.151850,AD1-A,3.0845,numeric,3.0845,,t3,,p21.t3.csv
2008-04-04T13:48:40.557214,M17,ON,state,,ON,t3,,p21.t3.csv
2008-04-04T13:48:41.734887,M18,ON,state,,ON,t3,,p21.t3.csv
2008-04-04T13:48:43.526349,M18,OFF,state,,OFF,t3,,p21.t3.csv
2008-04-04T13:48:46.389502,M17,OFF,state,,OFF,t3,,p21.t3.csv
2008-04-04T13:48:46.541528,M16,ON,state,,ON,t3,,p21.t3.csv
2008-04-04T13:48:52.987530,M16,OFF,state,,OFF,t3,,p21.t3.csv
2008-04-04T13:49:01.185447,M16,ON,state,,ON,t3,,p21.t3.csv
2008-04-04T13:49:02.944924,M16,OFF,state,,OFF,t3,,p21.t3.csv
2008-04-04T13:49:22.980640,M16,ON,state,,ON,t3,,p21.t3.csv
2008-04-04T13:49:30.727308,M16,OFF,state,,OFF,t3,,p21.t3.csv
2008-04-04T13:49:32.636750,M17,ON,state,,ON,t3,,p21.t3.csv
2008-04-04T13:49:37.281995,M17,OFF,state,,OFF,t3,,p21.t3.csv
2008-04-04T13:49:45.488639,M17,ON,state,,ON,t3,,p21.t3.csv
2008-04-04T13:50:21.562912,M17,ON,state,,ON,t4,,p21.t4.csv
2008-04-04T13:50:22.334930,D01,OPEN,state,,OPEN,t4,,p21.t4.csv
2008-04-04T13:50:24.553109,I03,ABSENT,state,,ABSENT,t4,,p21.t4.csv
2008-04-04T13:50:25.860805,D01,CLOSE,state,,CLOSE,t4,,p21.t4.csv
2008-04-04T13:50:30.165670,AD1-B,0.0330474,numeric,0.0330474,,t4,,p21.t4.csv
2008-04-04T13:50:30.165670,AD1-A,2.88004,numeric,2.88004,,t4,,p21.t4.csv
2008-04-04T13:50:31.679258,M17,OFF,state,,OFF,t4,,p21.t4.csv
2008-04-04T13:50:35.667659,M17,ON,state,,ON,t4,,p21.t4.csv
2008-04-04T13:50:36.466340,AD1-B,0.267035,numeric,0.267035,,t4,,p21.t4.csv
2008-04-04T13:50:39.266830,AD1-B,0.0989468,numeric,0.0989468,,t4,,p21.t4.csv
2008-04-04T13:50:40.346304,M16,ON,state,,ON,t4,,p21.t4.csv
2008-04-04T13:50:40.726198,M15,ON,state,,ON,t4,,p21.t4.csv
2008-04-04T13:50:41.515270,M14,ON,state,,ON,t4,,p21.t4.csv
2008-04-04T13:50:43.282356,M17,OFF,state,,OFF,t4,,p21.t4.csv
2008-04-04T13:50:44.776465,M16,OFF,state,,OFF,t4,,p21.t4.csv
2008-04-04T13:50:45.946537,M15,OFF,state,,OFF,t4,,p21.t4.csv
2008-04-04T13:50:47.787503,M13,ON,state,,ON,t4,,p21.t4.csv
2008-04-04T13:50:48.762419,M13,OFF,state,,OFF,t4,,p21.t4.csv
2008-04-04T13:50:50.226109,M13,ON,state,,ON,t4,,p21.t4.csv
2008-04-04T13:50:51.915597,M13,OFF,state,,OFF,t4,,p21.t4.csv
2008-04-04T13:50:53.842015,M14,OFF,state,,OFF,t4,,p21.t4.csv
2008-04-04T13:52:11.823627,M14,ON,state,,ON,t4,,p21.t4.csv
2008-04-04T13:52:12.514390,M13,ON,state,,ON,t4,,p21.t4.csv
2008-04-04T13:52:14.179948,M14,OFF,state,,OFF,t4,,p21.t4.csv
2008-04-04T13:52:25.836804,M13,ON,state,,ON,t5,,p21.t5.csv
2008-04-04T13:52:28.324015,M13,OFF,state,,OFF,t5,,p21.t5.csv
2008-04-04T13:52:28.931912,M13,ON,state,,ON,t5,,p21.t5.csv
2008-04-04T13:52:31.283176,M13,OFF,state,,OFF,t5,,p21.t5.csv
2008-04-04T13:52:34.922669,M15,ON,state,,ON,t5,,p21.t5.csv
2008-04-04T13:52:35.837600,M16,ON,state,,ON,t5,,p21.t5.csv
2008-04-04T13:52:36.550858,M17,ON,state,,ON,t5,,p21.t5.csv
2008-04-04T13:52:37.134829,M15,OFF,state,,OFF,t5,,p21.t5.csv
2008-04-04T13:52:38.334920,M14,OFF,state,,OFF,t5,,p21.t5.csv
2008-04-04T13:52:38.822949,M16,OFF,state,,OFF,t5,,p21.t5.csv
2008-04-04T13:52:40.741027,M17,OFF,state,,OFF,t5,,p21.t5.csv
2008-04-04T13:52:41.978772,M18,ON,state,,ON,t5,,p21.t5.csv
2008-04-04T13:52:44.548003,M17,ON,state,,ON,t5,,p21.t5.csv
2008-04-04T13:52:46.523443,M17,OFF,state,,OFF,t5,,p21.t5.csv
2008-04-04T13:52:50.865961,M18,OFF,state,,OFF,t5,,p21.t5.csv
2008-04-04T13:52:58.988430,M18,ON,state,,ON,t5,,p21.t5.csv
2008-04-04T13:53:12.853150,M17,ON,state,,ON,t5,,p21.t5.csv
2008-04-04T15:09:41.923043,M23,ON,state,,ON,t1,,p22.t1.csv
2008-04-04T15:09:41.923043,M01,ON,state,,ON,t1,,p22.t1.csv
2008-04-04T15:09:43.147133,M07,ON,state,,ON,t1,,p22.t1.csv
2008-04-04T15:09:43.416159,M08,ON,state,,ON,t1,,p22.t1.csv
2008-04-04T15:09:44.719010,M07,OFF,state,,OFF,t1,,p22.t1.csv
2008-04-04T15:09:45.573805,M14,ON,state,,ON,t1,,p22.t1.csv
2008-04-04T15:09:46.359546,M08,OFF,state,,OFF,t1,,p22.t1.csv
2008-04-04T15:09:46.543556,M23,OFF,state,,OFF,t1,,p22.t1.csv
2008-04-04T15:09:47.473238,M13,ON,state,,ON,t1,,p22.t1.csv
2008-04-04T15:09:47.834129,M14,OFF,state,,OFF,t1,,p22.t1.csv
2008-04-04T15:09:48.646933,M01,OFF,state,,OFF,t1,,p22.t1.csv
2008-04-04T15:09:49.393694,I08,ABSENT,state,,ABSENT,t1,,p22.t1.csv
2008-04-04T15:10:02.614701,M13,OFF,state,,OFF,t1,,p22.t1.csv
2008-04-04T15:10:03.480814,M13,ON,state,,ON,t1,,p22.t1.csv
2008-04-04T15:10:19.670531,M13,OFF,state,,OFF,t1,,p22.t1.csv
2008-04-04T15:10:24.342640,M13,ON,state,,ON,t1,,p22.t1.csv
2008-04-04T15:10:27.520330,M13,OFF,state,,OFF,t1,,p22.t1.csv
2008-04-04T15:10:31.475243,M13,ON,state,,ON,t1,,p22.t1.csv
2008-04-04T15:10:32.994896,M13,OFF,state,,OFF,t1,,p22.t1.csv
2008-04-04T15:10:40.832783,M13,ON,state,,ON,t1,,p22.t1.csv
2008-04-04T15:10:42.543346,M13,OFF,state,,OFF,t1,,p22.t1.csv
2008-04-04T15:10:46.334917,M13,ON,state,,ON,t1,,p22.t1.csv
2008-04-04T15:10:48.536155,M13,OFF,state,,OFF,t1,,p22.t1.csv
2008-04-04T15:10:51.797358,M13,ON,state,,ON,t1,,p22.t1.csv
2008-04-04T15:10:55.545405,M13,OFF,state,,OFF,t1,,p22.t1.csv
2008-04-04T15:10:56.316250,M13,ON,state,,ON,t1,,p22.t1.csv
2008-04-04T15:10:59.000000,asterisk,START,string,,,t1,,p22.t1.csv
2008-04-04T15:11:01.896327,M13,OFF,state,,OFF,t1,,p22.t1.csv
2008-04-04T15:11:03.803853,M13,ON,state,,ON,t1,,p22.t1.csv
2008-04-04T15:11:05.947246,M13,OFF,state,,OFF,t1,,p22.t1.csv
2008-04-04T15:12:09.784530,M13,ON,state,,ON,t1,,p22.t1.csv
2008-04-04T15:12:10.000000,asterisk,END,string,,,t1,,p22.t1.csv
2008-04-04T15:12:33.518518,M13,ON,state,,ON,t2,,p22.t2.csv
2008-04-04T15:12:36.791527,M14,ON,state,,ON,t2,,p22.t2.csv
2008-04-04T15:12:37.689279,M15,ON,state,,ON,t2,,p22.t2.csv
2008-04-04T15:12:37.977273,M16,ON,state,,ON,t2,,p22.t2.csv
2008-04-04T15:12:38.868953,M13,OFF,state,,OFF,t2,,p22.t2.csv
2008-04-04T15:12:39.550766,M17,ON,state,,ON,t2,,p22.t2.csv
2008-04-04T15:12:39.926664,M15,OFF,state,,OFF,t2,,p22.t2.csv
2008-04-04T15:12:40.646477,M14,OFF,state,,OFF,t2,,p22.t2.csv
2008-04-04T15:12:41.921130,M16,OFF,state,,OFF,t2,,p22.t2.csv
2008-04-04T15:12:42.481320,AD1-B,0.03961,numeric,0.03961,,t2,,p22.t2.csv
2008-04-04T15:12:43.952547,M17,OFF,state,,OFF,t2,,p22.t2.csv
2008-04-04T15:12:45.232310,AD1-B,0.207073,numeric,0.207073,,t2,,p22.t2.csv
2008-04-04T15:12:57.221620,AD1-B,0.476296,numeric,0.476296,,t2,,p22.t2.csv
2008-04-04T15:13:03.244080,AD1-B,0.533875,numeric,0.533875,,t2,,p22.t2.csv
2008-04-04T15:13:04.457562,M17,ON,state,,ON,t2,,p22.t2.csv
2008-04-04T15:13:49.328565,M17,ON,state,,ON,t3,,p22.t3.csv
2008-04-04T15:13:50.739175,D01,OPEN,state,,OPEN,t3,,p22.t3.csv
2008-04-04T15:13:54.511164,M17,OFF,state,,OFF,t3,,p22.t3.csv
2008-04-04T15:13:55.993789,I03,ABSENT,state,,ABSENT,t3,,p22.t3.csv
2008-04-04T15:13:57.736341,I03,PRESENT,state,,PRESENT,t3,,p22.t3.csv
2008-04-04T15:14:00.592645,I02,ABSENT,state,,ABSENT,t3,,p22.t3.csv
2008-04-04T15:14:02.172520,I05,ABSENT,state,,ABSENT,t3,,p22.t3.csv
2008-04-04T15:14:06.555988,M17,ON,state,,ON,t3,,p22.t3.csv
2008-04-04T15:14:11.622688,M17,OFF,state,,OFF,t3,,p22.t3.csv
2008-04-04T15:14:12.267080,AD1-B,0.0479695,numeric,0.0479695,,t3,,p22.t3.csv
2008-04-04T15:14:15.797400,AD1-B,0.397584,numeric,0.397584,,t3,,p22.t3.csv
2008-04-04T15:14:17.886515,M17,ON,state,,ON,t3,,p22.t3.csv
2008-04-04T15:14:18.465220,AD1-B,0.222269,numeric,0.222269,,t3,,p22.t3.csv
2008-04-04T15:14:26.400882,M17,OFF,state,,OFF,t3,,p22.t3.csv
2008-04-04T15:14:30.449793,I01,ABSENT,state,,ABSENT,t3,,p22.t3.csv
2008-04-04T15:14:37.943868,I03,ABSENT,state,,ABSENT,t3,,p22.t3.csv
2008-04-04T15:14:39.459796,I03,PRESENT,state,,PRESENT,t3,,p22.t3.csv
